"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"889","Jamie Doornbosch","NYI","D","1","5.35","5.35","44.86","78.5","36.36","33.64","78.5","30.00","33.64","78.5","30.00","0","11.21","0.00","22.43","67.29","25.00","0","67.29","0.00","0","11.21","0.00","29.91","0","100.00","0","0","-","32.4","16.2","66.67","0","0","-","0.00","85.71","0.857","22.43","0","11.21","44.86","66.67","33.64","22.43","33.64","50.00"
"810","Zac Dalpe","CAR","C","15","115.85","7.7233333333333","54.38","77.17","41.34","41.43","60.08","40.82","29","44.54","39.44","3.11","3.11","50.00","22.27","34.18","39.45","7.77","17.61","30.61","2.07","2.07","50.00","19.34","22.1","46.67","1.38","1.38","50.00","38.15","52.37","42.15","0","0","-","10.71","93.02","1.037","8.8","13.47","4.14","72.51","68.00","13.98","18.13","14.5","49.09"
"312","Zenon Konopka","NYI","C","82","835.56666666667","10.189837398374","38.63","75.83","33.75","28.08","54.57","33.97","19.32","37.77","33.84","1.51","4.24","26.25","17.16","35.04","32.87","6.46","15.01","30.10","0.79","2.01","28.21","14.27","26.71","34.81","0.57","1.82","24.00","24.37","50.41","32.59","0.31","1.14","21.43","7.81","88.78","0.966","10.41","14.07","33.96","39.06","23.46","15.01","20.61","49.98","23.09"
"32","Todd Marchant","ANA","C","79","1049.9833333333","13.290928270042","30.57","75.72","28.76","24.8","55.94","30.71","18.23","38.06","32.39","0.69","3.66","15.79","13.54","34.69","28.08","5.31","14.69","26.57","0.4","2.29","14.89","10.97","26.67","29.15","0.15","1.22","11.11","21.96","52.17","29.62","0.17","0.66","20.00","3.76","90.39","0.942","9.03","13.54","24.34","36.69","27.05","12.69","18.51","37.94","25.06"
"684","Chris Summers","PHX","D","2","27.733333333333","13.866666666667","38.94","75.72","33.96","23.8","60.58","28.21","15.14","49.76","23.33","0","6.49","0.00","15.14","25.96","36.84","8.65","10.82","44.44","0","4.33","0.00","8.65","20.19","30.00","0","2.88","0.00","28.13","62.5","31.03","0","0","-","0.00","86.96","0.870","4.33","6.49","15.14","56.25","22.22","12.98","10.82","25.96","33.33"
"545","Rick Rypien","VAN","C","9","46.083333333333","5.1203703703704","26.04","74.21","25.97","22.13","55.99","28.33","13.02","44.27","22.73","1.3","7.81","14.29","7.81","33.85","18.75","3.91","10.42","27.27","1.3","3.91","25.00","5.21","31.25","14.29","0","1.74","0.00","26.33","48.9","35.00","0","3.76","0.00","10.00","82.35","0.924","3.91","18.23","2.6","54.68","60.00","9.11","27.34","10.42","46.67"
"65","Brent Sopel","ATL, MTL","D","71","1160.4","16.343661971831","41.62","74.1","35.97","30.92","52.84","36.91","22.65","37.33","37.76","2.28","3.93","36.67","18.98","35.57","34.79","7.7","14.12","35.31","1.34","2.17","38.24","15.03","28.61","34.44","0.76","1.24","37.93","27.63","49.89","35.65","0.37","1.19","23.81","10.05","89.47","0.995","7.08","10.96","13.44","43.64","34.51","13.7","17.68","24.87","35.52"
"284","Richard Petiot","EDM","D","2","26.166666666667","13.083333333333","43.57","73.38","37.25","29.81","38.98","43.33","22.93","27.52","45.45","2.29","0","100.00","18.34","36.69","33.33","6.88","6.88","50.00","0","0","-","15.29","39.75","27.78","3.06","0","100.00","23.18","36.43","38.89","0","0","-","10.00","100.00","1.100","6.88","16.05","13.76","52.74","33.33","11.46","22.93","18.34","38.46"
"141","Blair Betts","PHI","C","75","783.83333333333","10.451111111111","30.92","73.26","29.68","23.04","49.76","31.65","17.07","33.76","33.58","1.22","3.44","26.23","12.09","30.39","28.47","4.36","13.63","24.26","0.38","1.68","18.52","10.31","22.35","31.56","0.51","0.82","38.46","20.34","53.74","27.46","0.55","1.66","25.00","7.17","89.80","0.970","5.28","16.61","27.4","39.27","16.16","7.73","23.04","39.5","16.37"
"306","Vernon Fiddler","PHX","C","71","1103.6333333333","15.544131455399","43.66","72.2","37.68","32.84","56.11","36.92","24.03","39.09","38.07","1.96","3.43","36.36","20.99","33.6","38.45","8.05","14.41","35.84","0.98","1.79","35.29","17.25","25.59","40.27","0.72","1.16","38.46","28.19","49.79","36.15","0.39","1.1","26.32","8.14","91.24","0.994","7.07","16.31","21.58","39.31","24.67","12.99","23.38","34.79","27.19"
"730","Keith Aulie","TOR","D","40","765.03333333333","19.125833333333","45.33","72","38.64","33.25","52.86","38.62","23.29","37.02","38.62","1.88","2.82","40.00","21.33","33.72","38.75","6.9","13.33","34.11","1.1","1.18","48.28","19.24","27.19","41.44","0.42","1.15","26.67","29.79","47.35","38.62","0.68","1.13","37.50","8.08","92.37","1.005","7.45","15.37","11.84","51.29","38.62","15.69","23.45","25.33","38.24"
"416","Colin Fraser","EDM","C","67","688.48333333333","10.275870646766","36.34","71.29","33.77","25.71","51.24","33.41","19.61","35.64","35.49","1.22","3.14","28.00","15.43","33.9","31.27","7.93","12.46","38.89","0.78","1.66","32.14","9.99","28.58","25.90","0.58","1.05","35.71","25.05","46.58","34.97","0","1.01","0.00","6.22","91.20","0.974","7.76","11.07","16.12","53.42","32.48","13.16","16.12","25.45","34.09"
"62","Peter Schaefer","VAN","L","16","154.81666666667","9.6760416666667","39.92","70.92","36.01","27.52","56.2","32.87","18.99","43.41","30.43","1.55","5.04","23.53","18.22","33.72","35.07","7.36","17.44","29.69","1.16","3.49","25.00","14.47","21.7","40.00","0","1.03","0.00","26.31","48.14","35.34","0.56","1.12","33.33","8.16","88.39","0.966","5.43","15.5","10.08","53.1","35.00","11.63","22.09","22.09","34.48"
"150","Matt Walker","PHI","D","4","46.533333333333","11.633333333333","37.39","70.92","34.52","29.66","45.13","39.66","20.63","34.81","37.21","1.29","1.29","50.00","10.32","30.95","25.00","2.58","7.74","25.00","0","0","-","10.32","30.95","25.00","0","0","-","39.11","48.42","44.68","1.86","1.86","50.00","6.25","96.30","1.025","5.16","15.47","6.45","60.6","44.44","7.74","16.76","14.18","35.29"
"268","Tim Gleason","CAR","D","82","1725.7","21.04512195122","52.54","70.65","42.65","38.14","54.31","41.26","26.39","38.59","40.61","1.91","2.92","39.57","23.85","33.66","41.48","10.88","15.23","41.68","1.11","1.39","44.44","17.29","24.57","41.31","0.79","0.93","45.95","33.75","46.25","42.18","0.25","1.21","17.24","7.25","92.43","0.997","8.03","14.67","13.52","37.65","37.26","15.68","21.66","24.41","39.12"
"722","Aaron Palushaj","MTL","R","3","25.55","8.5166666666667","72.8","70.45","50.82","39.92","46.97","45.95","21.14","28.18","42.86","2.35","0","100.00","28.18","42.27","40.00","7.05","14.09","33.33","0","0","-","28.18","37.57","42.86","3.13","0","100.00","64.45","33.92","65.52","0","0","-","11.11","100.00","1.111","7.05","9.39","9.39","58.71","42.86","18.79","16.44","11.74","61.54"
"129","Andy Sutton","ANA","D","39","575.38333333333","14.753418803419","37.75","70.28","34.94","30.66","49.01","38.48","22.94","34.2","40.15","1.98","3.02","39.58","19.4","33.99","36.33","9.18","14.7","38.43","1.36","1.77","43.33","13.63","25.72","34.63","0.56","1.11","33.33","23.65","46.39","33.76","0.3","0.6","33.33","8.64","91.16","0.998","6.88","11.37","9.39","46.09","42.31","13.56","17.52","19.19","41.40"
"230","Andreas Lilja","ANA","D","52","906.51666666667","17.433012820513","34.81","70.22","33.14","28.06","51.36","35.33","19.19","35.41","35.15","1.06","3.44","23.53","16.15","34.02","32.19","6.55","14.1","31.73","0.93","2.05","31.11","12.8","26.56","32.51","0.18","1.24","12.50","23.71","46.85","33.60","0","0.67","0.00","5.52","90.28","0.958","6.62","13.97","13.44","40.84","33.00","12.18","19.92","23.89","33.76"
"301","Ryan Hollweg","PHX","L","3","19.666666666667","6.5555555555556","36.61","70.17","34.29","27.46","54.92","33.33","18.31","42.71","30.00","0","3.05","0.00","12.2","33.56","26.67","9.15","15.25","37.50","0","3.05","0.00","4.07","24.41","14.29","0","0","-","30.85","48.47","38.89","0","0","-","0.00","92.86","0.929","6.1","3.05","6.1","36.61","50.00","21.36","18.31","6.1","77.78"
"361","Patrick Dwyer","CAR","R","80","1011.9833333333","12.649791666667","47.67","70.14","40.46","34.21","52.47","39.47","23.42","35.46","39.78","1.6","2.96","35.06","20.4","30.95","39.72","8.18","14.76","35.66","1.01","1.84","35.42","16.28","21.58","43.01","0.63","0.95","40.00","31.94","48.73","39.60","0.17","0.6","22.22","6.84","91.64","0.985","8.12","15.24","14.41","47.25","36.05","13.93","20.99","23.66","37.07"
"819","Brandon McMillan","ANA","L","60","844.36666666667","14.072777777778","37.87","69.92","35.14","29.49","49.95","37.12","20.89","32.97","38.79","2.06","3.2","39.19","18.12","32.55","35.76","7.67","12.58","37.89","1.42","1.92","42.55","13.93","26.62","34.35","0.76","1.04","42.11","24.53","47.52","34.05","0.1","0.72","12.50","9.86","90.30","1.002","9.74","13.64","7.18","53.72","57.56","14.07","19.68","14.07","50.00"
"479","Lauri Korpikoski","PHX","L","79","1226.7333333333","15.528270042194","44.7","69.8","39.04","33.75","53.41","38.72","24.21","38.49","38.61","2.89","3.23","47.20","21.28","31.94","39.98","7.48","13.55","35.58","1.27","1.86","40.63","18.39","24.52","42.86","1.11","0.85","56.67","27.98","48.39","36.63","0.78","1.06","42.31","11.92","91.61","1.035","8.61","11.3","17.46","39.96","33.02","15.11","18.54","28.76","34.45"
"654","Matt Beleskey","ANA","L","35","454.4","12.982857142857","46.88","69.72","40.20","36.05","54.14","39.97","25.62","39.61","39.27","2.38","3.43","40.91","22.84","34.86","39.59","8.98","15.05","37.36","1.58","2.11","42.86","18.49","26.41","41.18","0.7","1.23","36.36","30.33","43.68","40.98","0.38","0.57","40.00","9.28","91.33","1.006","11.36","14.13","5.68","49.78","66.67","15.18","19.67","11.88","56.10"
"302","Milan Jurcina","NYI","D","46","831.11666666667","18.067753623188","49.81","69.67","41.69","36.31","50.17","41.99","26.57","36.75","41.96","3.03","3.68","45.16","26.13","32.63","44.47","10.68","14.8","41.93","1.52","2.38","38.89","20.6","23.78","46.42","0.87","1.44","37.50","28.36","45.36","38.47","1.04","0.31","76.92","11.41","89.98","1.014","8.88","13.36","13.14","42.23","40.33","16.46","20.86","23.03","41.68"
"84","Jon Sim","NYI","L","34","387.73333333333","11.403921568627","42.56","69.64","37.93","32.65","49.21","39.89","24.6","32.03","43.44","1.55","3.25","32.26","22.75","32.5","41.18","10.21","12.84","44.30","0.46","1.7","21.43","16.71","26.2","38.94","1.24","0.83","60.00","23.25","44.48","34.32","0.22","1.34","14.29","6.29","89.86","0.961","8.36","16.25","12.22","50.14","40.60","13.46","23.37","22.59","37.34"
"108","Paul Mara","ANA, MTL","D","53","968.83333333333","18.279874213836","42.05","69.42","37.72","33.81","53.76","38.61","23.84","37.72","38.73","1.92","2.54","43.06","19.94","33.07","37.62","8.67","14.24","37.84","1.24","1.49","45.45","15.03","25.1","37.45","0.58","0.99","36.84","27.46","47.32","36.72","0.18","0.45","28.57","8.05","93.27","1.013","9.97","14.18","11.02","45.02","47.49","16.97","20.81","19.07","47.08"
"873","Ben Holmstrom","PHI","C","2","18.15","9.075","36.36","69.42","34.38","26.45","56.2","32.00","13.22","39.67","25.00","0","3.31","0.00","16.53","39.67","29.41","6.61","16.53","28.57","0","3.31","0.00","13.22","30.85","30.00","0","0","-","23.88","42.98","35.71","0","0","-","0.00","91.67","0.917","3.31","9.92","23.14","42.98","12.50","13.22","13.22","33.06","28.57"
"704","Darroll Powe","PHI","C","81","995.2","12.286419753086","39.85","69.27","36.52","29.42","48.77","37.63","20.68","33.34","38.28","1.69","3.44","32.94","15.31","29.06","34.51","5.97","13.26","31.03","0.9","1.75","34.09","12.46","21.06","37.17","0.48","1.13","30.00","27.78","51.38","35.09","0.52","1.22","30.00","8.16","89.69","0.979","6.27","16.52","20.8","39.25","23.16","10.31","23.57","31.41","24.71"
"829","Matt Martin","NYI","L","68","745.11666666667","10.957598039216","43.81","69.01","38.83","31","51.37","37.63","22.06","36.8","37.48","1.69","2.98","36.21","18.84","34.06","35.62","7.17","16.1","30.80","0.81","1.69","32.26","15.57","23.94","39.40","0.43","0.97","30.77","28.73","41.64","40.83","0.7","0.81","46.15","7.66","91.90","0.996","9.66","15.14","9.34","45.09","50.85","15.06","21.66","19.25","43.90"
"5","Adam Foote","COL","D","47","842.48333333333","17.925177304965","40.95","68.94","37.27","31.48","52.06","37.68","23.79","38.39","38.26","2.14","4.34","32.97","21.72","31.62","40.72","10.11","12.32","45.08","1.28","2.92","30.51","15.48","25.73","37.56","0.47","1.14","29.41","23.35","45.98","33.68","0.51","0.82","38.46","8.98","88.68","0.977","5.77","13.6","15.74","45.29","26.82","11.32","19.16","25.42","30.81"
"504","Dustin Boyd","MTL","C","10","98.383333333333","9.8383333333333","43.3","68.91","38.59","29.88","48.79","37.98","20.13","37.81","34.74","0.61","5.49","10.00","18.91","34.15","35.63","9.76","17.08","36.36","0.61","3.05","16.67","12.2","22.77","34.88","0","2.44","0.00","25.55","42.28","37.66","0","0.88","0.00","3.03","85.48","0.885","10.37","12.81","11.59","51.84","47.22","15.86","16.47","18.3","46.43"
"211","Rostislav Klesla","CBJ, PHX","D","61","1163.5","19.073770491803","43.32","68.69","38.67","33.52","50.49","39.90","24.19","36.51","39.85","2.37","3.4","41.07","19.24","30.89","38.37","8.92","13.1","40.52","1.55","1.75","46.88","13.75","23.72","36.70","0.48","1.38","25.93","28.31","46.11","38.04","0.45","0.82","35.29","9.81","90.68","1.005","8.1","13.15","15.16","45.95","34.81","15.11","19.85","27.38","35.56"
"357","Tim Brent","TOR","C","79","920.45","11.651265822785","44.39","68.58","39.30","31.61","49.93","38.77","21.45","33.57","38.98","2.09","3.39","38.10","16.69","28.62","36.83","5.61","11.86","32.09","1.11","1.37","44.74","14.78","22.34","39.81","0.52","1.3","28.57","33.43","49.24","40.43","0.75","1.41","34.78","9.73","89.90","0.996","8.87","10.63","14.93","45.24","37.26","15.84","16.62","26.2","37.67"
"168","Mark Eaton","NYI","D","34","692.25","20.360294117647","41.95","68.56","37.96","31.2","49.84","38.50","22.28","33.8","39.72","1.73","3.29","34.48","21.67","31.64","40.65","8.84","13.17","40.16","0.87","1.39","38.46","17.1","24.62","41.00","0.81","1.5","35.00","24.16","45.07","34.90","0.25","1.13","18.18","7.78","90.26","0.980","6.07","14.82","13.17","38.14","31.53","13.35","22.8","27.3","32.84"
"583","Matt Kassian","MIN","L","4","21.933333333333","5.4833333333333","35.56","68.39","34.21","24.62","46.5","34.62","13.68","38.3","26.32","0","2.74","0.00","13.68","21.88","38.46","8.21","5.47","60.00","0","2.74","0.00","7.29","21.88","25.00","0","0","-","23.71","59.27","28.57","0","0","-","0.00","92.86","0.929","13.68","27.36","5.47","38.3","71.43","19.15","32.83","8.21","70.00"
"338","Gregory Campbell","BOS","C","80","1075.2666666667","13.440833333333","49.27","68.3","41.91","37.11","51.34","41.96","28.01","37.55","42.72","2.29","2.06","52.56","20.81","31.36","39.89","8.15","11.77","40.90","1.51","1.06","58.70","16.89","26.11","39.27","0.6","0.97","38.10","35.95","46.43","43.64","0.4","0.4","50.00","8.17","94.50","1.027","6.14","12.05","13.67","42.97","30.99","11.94","20.03","23.94","33.28"
"46","Jason Strudwick","EDM","D","43","647.51666666667","15.058527131783","38.92","67.92","36.43","28.82","49.48","36.80","21.68","35.77","37.74","1.2","3.61","25.00","18.16","31.13","36.84","8.15","13.71","37.29","1.02","2.13","32.35","13.34","23.23","36.49","0.25","1.24","16.67","24.49","44.7","35.40","0","0.67","0.00","5.56","89.90","0.955","8.62","12.6","9.36","59.03","47.94","15.2","17.98","17.61","46.33"
"313","Sheldon Brookbank","ANA","D","40","533.05","13.32625","42.21","67.76","38.38","32.98","53.02","38.35","24.76","38.16","39.36","1.01","3.15","24.32","19.81","29.6","40.09","7.32","9.57","43.33","0.79","1.58","33.33","16.66","26.71","38.41","0.3","1.2","20.00","28.13","49.75","36.12","0","0.98","0.00","4.09","91.74","0.958","8.44","13.17","9.23","50.09","47.77","15.87","18.68","16.1","49.65"
"716","Colby Cohen","COL","D","3","53.2","17.733333333333","60.9","67.67","47.37","53.01","51.88","50.54","41.73","34.96","54.41","2.26","3.38","40.00","31.58","34.96","47.46","15.79","19.17","45.16","2.26","3.38","40.00","21.05","21.05","50.00","0","0","-","35.84","42.36","45.83","0","0","-","5.41","90.32","0.957","9.02","7.89","12.41","58.65","42.11","18.05","14.66","21.43","45.71"
"647","Arturs Kulda","ATL","D","2","22.216666666667","11.108333333333","78.32","67.52","53.70","67.52","48.61","58.14","51.31","29.71","63.33","2.7","8.1","25.00","27.01","40.51","40.00","18.9","18.9","50.00","2.7","2.7","50.00","10.8","28.81","27.27","0","3.6","0.00","66.32","35.11","65.38","0","3.9","0.00","5.26","72.73","0.780","13.5","10.8","2.7","59.41","83.33","24.31","16.2","10.8","69.23"
"47","Freddy Modin","ATL, CGY","L","40","464.13333333333","11.603333333333","51.84","67.48","43.45","38.14","52.1","42.26","27.02","37.49","41.88","2.07","5.3","28.07","20.55","33.48","38.04","7.37","15.38","32.39","1.42","3.36","29.73","17.58","24.13","42.15","0.52","1.38","27.27","37.16","42.95","46.39","0.37","1.31","22.22","7.66","85.86","0.935","7.63","13.19","9.44","55.98","44.70","16.55","19.26","17.45","48.67"
"259","Fredrik Sjostrom","TOR","L","66","739.86666666667","11.210101010101","43.71","67.47","39.31","31.63","49.47","39.00","21.9","34.14","39.07","1.22","3","28.85","16.22","28.38","36.36","4.95","12.25","28.77","0.49","1.05","31.58","15.03","21.52","41.12","0.22","1.19","15.38","33.85","48.96","40.88","0.7","1.41","33.33","5.56","91.21","0.968","7.14","12.57","14.35","47.85","33.21","12.98","18.17","23.68","35.40"
"587","Evan Brophey","CHI","C","1","7.15","7.15","25.17","67.13","27.27","25.17","58.74","30.00","25.17","41.96","37.50","0","0","-","25.17","25.17","50.00","8.39","0","100.00","0","0","-","22.38","33.57","40.00","0","0","-","0","48.48","0.00","0","0","-","0.00","100.00","1.000","16.78","0","0","67.13","100.00","33.57","8.39","0","100.00"
"595","Oskars Bartulis","PHI","D","13","169.31666666667","13.024358974359","48.19","66.98","41.85","37.21","51.38","42.00","30.12","36.5","45.21","1.06","2.48","30.00","24.45","29.06","45.70","10.28","14.53","41.43","0.71","1.42","33.33","18.9","19.37","49.38","0.47","0.47","50.00","30.2","47.09","39.07","0","0.51","0.00","3.53","93.20","0.967","8.15","11.69","7.8","52.8","51.11","12.4","17.72","18.07","40.70"
"72","Derek Morris","PHX","D","77","1621.5","21.058441558442","51.29","66.94","43.38","39.3","52.4","42.86","27.31","38","41.81","2.11","3.03","41.01","23.79","30.9","43.50","8.92","13.77","39.31","1.18","1.7","41.03","19.83","22.84","46.47","0.84","0.69","54.84","33.51","45.11","42.62","0.27","1.12","19.23","7.72","92.02","0.997","10.69","16.06","13.06","38.7","45.02","19.72","22.13","25.24","43.87"
"575","Brendan Mikkelson","ANA, CGY","D","24","341.48333333333","14.228472222222","47.44","66.94","41.47","35.32","51.66","40.61","25.3","37.95","40.00","1.41","2.99","32.00","18.27","31.98","36.36","7.73","11.07","41.12","0.88","1.41","38.46","14.06","27.88","33.52","0.47","1.64","22.22","34.26","46.44","42.45","0.25","0.51","33.33","5.56","92.13","0.977","7.91","13","9.49","48.49","45.45","14.41","20.56","17.57","45.05"
"372","Freddy Meyer","ATL","D","15","228.95","15.263333333333","41.93","66.83","38.55","32.23","46.65","40.86","23.06","37.21","38.26","1.05","2.88","26.67","15.46","33.81","31.38","6.55","13.1","33.33","0.79","1.83","30.00","11.88","27.6","30.09","0.35","0.7","33.33","33.69","42.4","44.28","0","0.76","0.00","4.55","92.25","0.968","8.65","14.41","8.39","49.53","50.77","14.68","20.44","18.87","43.75"
"319","Adam Burish","DAL","R","63","904.03333333333","14.349735449735","41.55","66.77","38.36","31.26","46.66","40.12","22.83","32.79","41.05","1.73","2.52","40.63","18.19","28.87","38.65","6.84","11.28","37.73","0.6","1.53","28.13","15.13","23.45","39.22","0.71","0.88","44.44","27.03","45.06","37.50","0.67","0.48","58.33","7.56","92.31","0.999","8.5","14.53","24.56","41.08","25.70","13.27","20.18","37.76","26.01"
"623","Mike Duco","FLA","R","2","17.1","8.55","45.61","66.67","40.63","28.07","59.65","32.00","10.53","49.12","17.65","0","3.51","0.00","17.54","24.56","41.67","0","3.51","0.00","0","3.51","0.00","23.39","28.07","45.45","0","0","-","35.48","55.75","38.89","0","0","-","0.00","92.86","0.929","3.51","7.02","10.53","80.7","25.00","7.02","10.53","17.54","28.57"
"42","Ethan Moreau","CBJ","L","37","461.85","12.482432432432","37.41","66.65","35.96","27.8","47.03","37.15","20.79","33.91","38.00","1.04","3.25","24.24","15.33","28.97","34.60","5.46","11.17","32.81","0.39","1.95","16.67","13.16","23.73","35.68","0.52","0.69","42.86","27.02","44.66","37.70","0.38","1.13","25.00","5.00","90.42","0.954","8.05","15.46","14.55","47.16","35.63","12.21","19.88","24.94","32.87"
"358","Jim Slater","ATL","C","36","380.98333333333","10.58287037037","48.98","66.62","42.37","36.85","48.19","43.33","27.72","35.91","43.56","2.99","2.99","50.00","22.05","30.55","41.92","10.71","13.07","45.03","1.89","1.73","52.17","15.12","23.31","39.34","0.84","0.63","57.14","33.21","46.41","41.71","0.68","1.14","37.50","10.80","91.67","1.025","8.19","14.8","11.81","53.39","40.94","14.49","20.79","22.52","39.15"
"240","Greg Zanon","MIN","D","82","1766.55","21.543292682927","40.28","66.6","37.69","30.13","49.21","37.97","21.5","34.85","38.16","1.77","2.89","37.96","16.78","30.53","35.46","6.15","11.79","34.28","0.98","1.39","41.43","14.17","25","36.18","0.5","1.09","31.43","29.09","45.53","38.99","0.44","0.93","32.14","8.21","91.72","0.999","4.62","13.14","13.89","44.6","24.95","10.73","19.36","24.76","30.24"
"449","Jay Rosehill","TOR","L","26","135.38333333333","5.2070512820513","42.1","66.48","38.78","31.47","47.86","39.66","25.7","31.47","44.96","1.33","3.99","25.00","18.17","26.59","40.59","4.88","11.08","30.56","0.89","2.22","28.57","17.73","20.68","46.15","0.59","1.18","33.33","24.97","49.93","33.33","0","1.28","0.00","5.17","87.32","0.925","9.31","12.85","11.52","55.4","44.68","17.28","20.39","17.73","49.37"
"518","Mike Brown","TOR","R","50","504.7","10.094","39.71","66.46","37.40","29.84","47.08","38.79","19.73","33.05","37.39","1.9","3.21","37.21","15.81","30.43","34.19","4.99","12.01","29.37","0.83","1.78","31.82","14.42","24.57","36.99","0.95","1.43","40.00","27.99","44.99","38.35","0.52","0.52","50.00","9.64","90.29","0.999","7.73","11.65","12.48","47.2","38.24","12.72","17.59","21.99","36.64"
